status,eval_sample_id,source_sample_id,mesh_size_mm,suite_label,cache_file,D_outer,t_over_D,R_over_D,D_outer_design_norm,t_over_D_design_norm,R_over_D_design_norm,sample_id,mean_free_mm,final_free_mean_mm,p95_free_mm,p99_free_mm,max_free_mm,nan_count,num_steps
OK,183,4,0.8,fine,external_sample_0183.pt,6.800000190734863,0.13676470518112183,3.1470587253570557,-0.8857142584664481,0.9352941036224363,0.1674207540658803,183,2.7547242641448975,5.363888263702393,6.133177757263184,8.783432960510254,12.721707344055176,0,180
OK,4,4,1.0,baseline,sample_0004.pt,6.800000190734863,0.13675999641418457,3.147059917449951,-0.8857142584664481,0.9351999282836911,0.16742148766150833,4,0.9209532737731934,1.6561938524246216,1.942742109298706,2.4820826053619385,3.8521971702575684,0,180
OK,184,4,1.25,coarse,external_sample_0184.pt,6.800000190734863,0.13676470518112183,3.1470587253570557,-0.8857142584664481,0.9352941036224363,0.1674207540658803,184,5.01841402053833,10.081280708312988,13.121499061584473,15.758899688720703,18.306434631347656,0,180
OK,185,3,0.8,fine,external_sample_0185.pt,13.399999618530273,0.07537312805652618,3.544776201248169,0.057142802647181856,-0.29253743886947636,0.41216996999887323,185,2.65095853805542,7.731643199920654,10.207489967346191,14.341267585754395,21.487619400024414,0,180
OK,3,3,1.0,baseline,sample_0003.pt,13.399999618530273,0.07536999881267548,3.5447800159454346,0.057142802647181856,-0.2926000237464905,0.4121723175048828,3,0.44293513894081116,0.961798369884491,1.1166726350784302,1.404283046722412,2.710578203201294,0,180
OK,186,3,1.25,coarse,external_sample_0186.pt,13.399999618530273,0.07537312805652618,3.544776201248169,0.057142802647181856,-0.29253743886947636,0.41216996999887323,186,8.321711540222168,16.88229751586914,24.965499877929688,30.635114669799805,35.57981491088867,0,180
OK,174,139,0.8,fine,external_sample_0174.pt,12.899999618530273,0.0643400028347969,3.418600082397461,-0.01428576878138954,-0.5131999433040619,0.33452312762920666,174,2.6108078956604004,6.6641130447387695,8.175382614135742,11.697592735290527,17.57632064819336,0,180
OK,139,139,1.0,baseline,sample_0139.pt,12.899999618530273,0.0643400028347969,3.418600082397461,-0.01428576878138954,-0.5131999433040619,0.33452312762920666,139,0.2201441377401352,0.4782145619392395,0.6235485076904297,0.8714432120323181,1.6051926612854004,0,180
OK,175,139,1.25,coarse,external_sample_0175.pt,12.899999618530273,0.0643400028347969,3.418600082397461,-0.01428576878138954,-0.5131999433040619,0.33452312762920666,175,8.534615516662598,17.552602767944336,25.735149383544922,31.245651245117188,36.21026611328125,0,180
OK,187,15,0.8,fine,external_sample_0187.pt,15.699999809265137,0.05987260863184929,4.178343772888184,0.38571425846644813,-0.6025478273630143,0.8020577063927283,187,3.3235507011413574,9.20812702178955,11.004804611206055,16.84466552734375,26.273334503173828,0,180
OK,15,15,1.0,baseline,sample_0015.pt,15.699999809265137,0.059870000928640366,4.178339958190918,0.38571425846644813,-0.6025999814271927,0.8020553588867188,15,0.4385104775428772,0.9270104765892029,1.166967511177063,1.6441091299057007,3.744372844696045,0,180
OK,188,15,1.25,coarse,external_sample_0188.pt,15.699999809265137,0.05987260863184929,4.178343772888184,0.38571425846644813,-0.6025478273630143,0.8020577063927283,188,10.928841590881348,22.358150482177734,30.673614501953125,37.16518020629883,44.14189529418945,0,180
OK,178,128,0.8,fine,external_sample_0178.pt,19.899999618530273,0.05226000025868416,4.326630115509033,0.9857142312186105,-0.7547999948263169,0.8933108403132513,178,5.55851936340332,17.81480598449707,18.524803161621094,30.283206939697266,60.45852279663086,0,180
OK,128,128,1.0,baseline,sample_0128.pt,19.899999618530273,0.05226000025868416,4.326630115509033,0.9857142312186105,-0.7547999948263169,0.8933108403132513,128,0.6307421922683716,1.5137487649917603,1.6929309368133545,3.2361223697662354,21.05917739868164,0,180
OK,179,128,1.25,coarse,external_sample_0179.pt,19.899999618530273,0.05226000025868416,4.326630115509033,0.9857142312186105,-0.7547999948263169,0.8933108403132513,179,11.995274543762207,25.42220687866211,32.95893859863281,41.44695281982422,50.61996841430664,0,180
