epoch,global_step,train_loss,step1_loss,last_step_loss,lr,epoch_time_sec,peak_reserved_gib,val_mean_free_mm,val_final_free_mean_mm,val_max_free_mm,best_val_metric,trainable_parameters,data_fingerprint
1,5400,0.32840821980076185,0.32840821980076185,0.32840821980076185,2e-05,977.7296107950388,13.58203125,,,,inf,1438605,dded84cde3e888c8441d8bec
2,10800,0.22889460267257636,0.22889460267257636,0.22889460267257636,2e-05,881.7144226899836,13.58203125,,,,inf,1438605,dded84cde3e888c8441d8bec
3,16200,0.2190439999585592,0.2190439999585592,0.2190439999585592,2e-05,838.6648626050446,13.58203125,,,,inf,1438605,dded84cde3e888c8441d8bec
4,21600,0.21365699627484125,0.21365699627484125,0.21365699627484125,2e-05,813.1133419870166,13.583984375,,,,inf,1438605,dded84cde3e888c8441d8bec
5,27000,0.20928095512717307,0.20928095512717307,0.20928095512717307,2e-05,840.6464169080136,13.583984375,0.07163562377293904,0.15564931482076644,1.9843664169311523,0.07163562377293904,1438605,dded84cde3e888c8441d8bec
6,32400,0.20609156745955934,0.20609156745955934,0.20609156745955934,2e-05,834.6077986119781,13.583984375,,,,0.07163562377293904,1438605,dded84cde3e888c8441d8bec
7,37800,0.2038751183809385,0.2038751183809385,0.2038751183809385,2e-05,858.5378781909822,13.583984375,,,,0.07163562377293904,1438605,dded84cde3e888c8441d8bec
8,43200,0.2009445977389502,0.2009445977389502,0.2009445977389502,2e-05,810.7237497849856,13.583984375,,,,0.07163562377293904,1438605,dded84cde3e888c8441d8bec
9,48600,0.19942139611859738,0.19942139611859738,0.19942139611859738,2e-05,872.74084433401,13.583984375,,,,0.07163562377293904,1438605,dded84cde3e888c8441d8bec
10,54000,0.19750317600939457,0.19750317600939457,0.19750317600939457,2e-05,847.7975151749561,13.583984375,0.06727192054192226,0.09959527576963106,0.6177133917808533,0.06727192054192226,1438605,dded84cde3e888c8441d8bec
11,59400,0.1960056694204212,0.1960056694204212,0.1960056694204212,2e-05,840.1806742189219,13.583984375,,,,0.06727192054192226,1438605,dded84cde3e888c8441d8bec
12,64800,0.19435068900934074,0.19435068900934074,0.19435068900934074,2e-05,859.0222514719935,13.583984375,,,,0.06727192054192226,1438605,dded84cde3e888c8441d8bec
13,70200,0.19240052846782082,0.19240052846782082,0.19240052846782082,2e-05,854.9787806289969,13.583984375,,,,0.06727192054192226,1438605,dded84cde3e888c8441d8bec
14,75600,0.1913673628287614,0.1913673628287614,0.1913673628287614,2e-05,854.0264657159569,13.583984375,,,,0.06727192054192226,1438605,dded84cde3e888c8441d8bec
15,81000,0.18824928943589503,0.18824928943589503,0.18824928943589503,2e-05,874.4318634279771,13.583984375,0.06550111199418704,0.09567343592643737,0.4735755920410156,0.06550111199418704,1438605,dded84cde3e888c8441d8bec
16,86400,0.18755899789768996,0.18755899789768996,0.18755899789768996,2e-05,848.2907449160703,13.583984375,,,,0.06550111199418704,1438605,dded84cde3e888c8441d8bec
17,91800,0.1871687372500094,0.1871687372500094,0.1871687372500094,2e-05,849.3343193170149,13.583984375,,,,0.06550111199418704,1438605,dded84cde3e888c8441d8bec
18,97200,0.18246189541351568,0.18246189541351568,0.18246189541351568,2e-05,870.2406646730378,13.583984375,,,,0.06550111199418704,1438605,dded84cde3e888c8441d8bec
19,102600,0.18575886956450563,0.18575886956450563,0.18575886956450563,2e-05,868.6391341419658,13.583984375,,,,0.06550111199418704,1438605,dded84cde3e888c8441d8bec
20,108000,0.1788318320825972,0.1788318320825972,0.1788318320825972,2e-05,859.5922077180585,13.583984375,0.048379296561082204,0.0955153060456117,1.7249581813812256,0.048379296561082204,1438605,dded84cde3e888c8441d8bec
21,113400,0.17506217017054074,0.17506217017054074,0.17506217017054074,2e-05,883.043380556046,13.583984375,,,,0.048379296561082204,1438605,dded84cde3e888c8441d8bec
22,118800,0.17676663816639188,0.17676663816639188,0.17676663816639188,2e-05,852.294706988032,13.583984375,,,,0.048379296561082204,1438605,dded84cde3e888c8441d8bec
23,124200,0.1754540479737679,0.1754540479737679,0.1754540479737679,2e-05,884.778634527931,13.583984375,,,,0.048379296561082204,1438605,dded84cde3e888c8441d8bec
24,129600,0.1736779400659294,0.1736779400659294,0.1736779400659294,2e-05,794.2055761079537,13.583984375,,,,0.048379296561082204,1438605,dded84cde3e888c8441d8bec
25,135000,0.17326384024090927,0.17326384024090927,0.17326384024090927,2e-05,862.0263995660935,13.583984375,0.04670736640691757,0.07716027721762657,0.4709387719631195,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
26,140400,0.17259683317517757,0.17259683317517757,0.17259683317517757,2e-05,843.5677287349245,13.583984375,,,,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
27,145800,0.1719759626581368,0.1719759626581368,0.1719759626581368,2e-05,845.0520787900314,13.583984375,,,,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
28,151200,0.17170776684164862,0.17170776684164862,0.17170776684164862,2e-05,850.6480211830931,13.583984375,,,,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
29,156600,0.17005927838945623,0.17005927838945623,0.17005927838945623,2e-05,849.0903603569604,13.583984375,,,,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
30,162000,0.1687045722775144,0.1687045722775144,0.1687045722775144,2e-05,839.1672655779403,13.583984375,0.06604938333233197,0.13233805497487386,1.3641117811203003,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
31,167400,0.1681500829589398,0.1681500829589398,0.1681500829589398,2e-05,878.3012094809674,13.583984375,,,,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
32,172800,0.16796317876433023,0.16796317876433023,0.16796317876433023,2e-05,863.7694298939314,13.583984375,,,,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
33,178200,0.16832585351231197,0.16832585351231197,0.16832585351231197,2e-05,821.7441612919793,13.583984375,,,,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
34,183600,0.16636405333216922,0.16636405333216922,0.16636405333216922,2e-05,860.57936362701,13.583984375,,,,0.04670736640691757,1438605,dded84cde3e888c8441d8bec
35,189000,0.16767773812153824,0.16767773812153824,0.16767773812153824,2e-05,833.7922744241077,13.583984375,0.044809110338489215,0.08412827228506406,0.8617684841156006,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
36,194400,0.1650373376566158,0.1650373376566158,0.1650373376566158,2e-05,862.9123652609996,13.583984375,,,,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
37,199800,0.16846514239808097,0.16846514239808097,0.16846514239808097,2e-05,848.2977758520283,13.583984375,,,,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
38,205200,0.1647528313822113,0.1647528313822113,0.1647528313822113,2e-05,864.296066712006,13.583984375,,,,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
39,210600,0.16382805094597172,0.16382805094597172,0.16382805094597172,2e-05,842.6456806089263,13.583984375,,,,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
40,216000,0.16268491006896107,0.16268491006896107,0.16268491006896107,2e-05,834.5498734529829,13.583984375,0.052916148056586586,0.08624266013503075,0.7592762112617493,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
41,221400,0.16247042289973856,0.16247042289973856,0.16247042289973856,2e-05,846.7769058040576,13.583984375,,,,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
42,226800,0.16254028234333318,0.16254028234333318,0.16254028234333318,1.9234042573654718e-05,870.9619895979995,13.583984375,,,,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
43,232200,0.15821093963640226,0.15821093963640226,0.15821093963640226,1.6269991761261212e-05,853.722468085005,13.583984375,,,,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
44,237600,0.15504583627123525,0.15504583627123525,0.15504583627123525,1.3762714255093223e-05,862.6993550950428,13.583984375,,,,0.044809110338489215,1438605,dded84cde3e888c8441d8bec
45,243000,0.154538136067977,0.154538136067977,0.154538136067977,1.1641819273586614e-05,836.7281233400572,13.583984375,0.03651685118675232,0.07341366236408552,1.0304043292999268,0.03651685118675232,1438605,dded84cde3e888c8441d8bec
46,248400,0.1503320960898849,0.1503320960898849,0.1503320960898849,9.847763565148197e-06,829.6966277150204,13.583984375,,,,0.03651685118675232,1438605,dded84cde3e888c8441d8bec
47,253800,0.14955497497386575,0.14955497497386575,0.14955497497386575,8.33017975593287e-06,824.2610877640545,13.583984375,,,,0.03651685118675232,1438605,dded84cde3e888c8441d8bec
48,259200,0.14695178003645398,0.14695178003645398,0.14695178003645398,7.046462306602865e-06,858.373348379042,13.583984375,,,,0.03651685118675232,1438605,dded84cde3e888c8441d8bec
