epoch,global_step,train_loss,step1_loss,last_step_loss,lr,epoch_time_sec,peak_reserved_gib,val_mean_free_mm,val_final_free_mean_mm,val_max_free_mm,best_val_metric,trainable_parameters,data_fingerprint
47,252390,0.1722167799679833,0.1295331187200259,0.2575840915393282,8.702274426165434e-06,1622.829249072005,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
48,257760,0.1687719697092384,0.1276186734078941,0.25107854839680577,7.368062997280774e-06,1690.9458840419975,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
49,263130,0.1661808984779477,0.12587356686156792,0.24679554873436613,6.238409601134553e-06,1686.8823829829926,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
50,268500,0.1617647602065905,0.12315276440890294,0.23898873453152503,5.2819519005050044e-06,1674.9143550269946,18.306640625,0.04023443547387918,0.08189499725898107,0.9312846064567566,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
51,273870,0.1600346173889054,0.12256986443820501,0.23496410951822186,4.47213595499958e-06,1713.9680881039967,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
52,279240,0.15729258690823694,0.12080253775147426,0.2302726703840334,3.786479009414647e-06,1715.8450388979982,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
53,284610,0.1543457476436065,0.11882038854862073,0.2253964545017063,3.2059453095806153e-06,1725.1140430979867,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
54,289980,0.15304225270906932,0.11710788490744117,0.22491097453599224,2.714417616594907e-06,1671.9741225749895,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
55,295350,0.1512426873342545,0.11630225787559278,0.22112353499441145,2.2982497472000307e-06,1622.7788649209979,18.306640625,0.03762145216266314,0.07774664163589477,1.0491712093353271,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
56,300720,0.14956106058125918,0.1156496155209704,0.21738393925255237,1.9458877175763887e-06,1678.2043258890044,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
57,306090,0.14881722508340872,0.11496075547557824,0.21653015126796782,1.6475489724420653e-06,1591.2864769830048,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
58,311460,0.14755641130641192,0.11507215475523931,0.2125249091924725,1.3949507939624212e-06,1653.8852546069975,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
59,316830,0.1472186685278769,0.1140054597773414,0.21364507377871747,1.1810803503413393e-06,1680.3386980889918,18.306640625,,,,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
60,322200,0.14627568155706616,0.11323972847356047,0.21234757863774242,1e-06,1689.6877408270084,18.306640625,0.03611491583287716,0.0752948467930158,1.0475444793701172,0.035035230591893195,1438605,dded84cde3e888c8441d8bec
