epoch,global_step,train_loss,step1_loss,last_step_loss,lr,epoch_time_sec,peak_reserved_gib,val_mean_free_mm,val_final_free_mean_mm,val_max_free_mm,best_val_metric,trainable_parameters,data_fingerprint
1,5370,0.19044580736351016,0.12406749032321603,0.3232024252578595,2e-05,1754.0067899320275,17.869140625,,,,inf,1438605,dded84cde3e888c8441d8bec
2,10740,0.12901697192749517,0.08885726491804452,0.20933637567349228,2e-05,1699.8063488854095,17.927734375,,,,inf,1438605,dded84cde3e888c8441d8bec
3,16110,0.12121491654458659,0.08385682267447313,0.195931096536756,2e-05,1617.607477198355,17.947265625,,,,inf,1438605,dded84cde3e888c8441d8bec
4,21480,0.11510904955483012,0.08023052082958092,0.18486609743388624,2e-05,1560.9328020298854,18.083984375,,,,inf,1438605,dded84cde3e888c8441d8bec
5,26850,0.11118477855941708,0.07803879268452252,0.17747674130030788,2e-05,1617.006405448541,18.103515625,1.1476158618927002,3.205294342835744,82.79048919677734,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
6,32220,0.10808350065119524,0.07604304227270828,0.17216440908410507,2e-05,1608.3275409853086,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
7,37590,0.1051692816331719,0.07444227755460385,0.1666232802773335,2e-05,1654.2128078322858,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
8,42960,0.10353509028460847,0.07336703750584102,0.1638711867403513,2e-05,1562.8385400883853,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
9,48330,0.101087077388807,0.07218585247082854,0.1588895188247589,2e-05,1677.4228937765583,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
10,53700,0.09986955243912031,0.07142505256322107,0.15675854326418326,2e-05,1627.650402031839,18.103515625,1.6735248168309529,3.6420209328333537,30.187108993530273,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
11,59070,0.09857804317552392,0.07053750853459186,0.15465910217514023,2e-05,1615.3772140350193,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
12,64440,0.09765334815583392,0.07001575194602724,0.15292853162482162,2e-05,1657.4011386772618,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
13,69810,0.09685081721708834,0.06967213584350342,0.1512081724932778,2e-05,1653.584373367019,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
14,75180,0.09614792646351573,0.06916236697307665,0.1501190361174238,2e-05,1645.465323863551,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
15,80550,0.09472024537511499,0.06839309427453624,0.14737453989797744,2e-05,1688.1932559590787,18.103515625,3.304764477411906,5.975650151570638,13.28834342956543,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
16,85920,0.09344107404373347,0.0675600326554789,0.14520314911086013,2e-05,1638.2924511488527,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
17,91290,0.09300810476360509,0.06732105606819158,0.14438219389384369,2e-05,1635.1205436540768,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
18,96660,0.09040692119977958,0.06591035216982569,0.1394000520961779,2e-05,1680.465257877484,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
19,102030,0.09135386749735237,0.06641684603772006,0.14122790302294333,2e-05,1674.8633293677121,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
20,107400,0.08982239765060018,0.0654017161440713,0.13866375270598782,2e-05,1663.6349946679547,18.103515625,3.846720989545186,8.643220520019531,16.595413208007812,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
21,112770,0.08889693308266546,0.06501915219469252,0.13665248689552148,2e-05,1697.895293533802,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
22,118140,0.08669962919238275,0.06379827158612301,0.13250233748579984,2e-05,1634.1267813313752,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
23,123510,0.08681164230868217,0.06393749075174311,0.13255993830065244,2e-05,1713.1871635057032,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
24,128880,0.08561257394316851,0.06307403494543665,0.13068964398640348,2e-05,1527.3367863921449,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
25,134250,0.08642945655893007,0.06370267302252688,0.13188301666045313,2e-05,1659.5347518213093,18.103515625,1.9560122887293498,3.988673464457194,12.266302108764648,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
26,139620,0.08565287790508348,0.06341125522391156,0.13013611427069083,2e-05,1618.6519090710208,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
27,144990,0.08504922730389469,0.06255564651535685,0.13003638165140546,2e-05,1621.066541143693,18.103515625,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
28,150360,0.0837780397864461,0.061572305235085625,0.12818950214880662,2e-05,1633.9320253515616,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
29,155730,0.08264700407210002,0.061094180915918325,0.12575264456666732,2e-05,1634.1329372590408,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
30,161100,0.08262426338762954,0.06164971259212316,0.12457335904874497,2e-05,1608.6201915927231,18.123046875,1.5545000116030374,3.1825593153635663,12.019807815551758,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
31,166470,0.0825818057513442,0.06115824613660345,0.12542891770018547,2e-05,1681.146669833921,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
32,171840,0.0817644494329449,0.0606426486138903,0.12400804356404353,2e-05,1629.934205133468,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
33,177210,0.08168800313899803,0.061023342880477616,0.12301731598329362,2e-05,1555.0117666237056,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
34,182580,0.07946785174681349,0.05905965725456415,0.12028423468337361,2e-05,1649.1707687601447,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
35,187950,0.08065371363520453,0.06010864058852428,0.12174385221700186,2e-05,1591.1617150800303,18.123046875,2.331412895520528,4.738447507222493,15.928240776062012,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
36,193320,0.07902666283075505,0.0589923638673768,0.11909525394675996,2e-05,1612.443452768959,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
37,198690,0.07884678079996403,0.058761405811239266,0.1190175240915104,2e-05,1616.8592401444912,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
38,204060,0.078688272650573,0.05870931674687285,0.11864617698376277,2e-05,1652.9033075375482,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
39,209430,0.07891272921152014,0.05902614392881287,0.11868589276131815,2e-05,1613.820587986149,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
40,214800,0.07734262861165754,0.058067448847268985,0.11589298074843025,2e-05,1599.4652902754024,18.123046875,1.2363681236902873,2.9068464279174804,8.027716636657715,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
41,220170,0.07641696345806381,0.05777832708491474,0.11369422951626923,2e-05,1615.8957141870633,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
42,225540,0.07691729801409536,0.057795947961386956,0.11515999114244059,2e-05,1664.6544047202915,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
43,230910,0.07419357206323401,0.05648949328461814,0.10960172341327448,1.6933648920854438e-05,1634.7914394559339,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
44,236280,0.0726756813011767,0.05472525586020739,0.10857652514833468,1.433742328873773e-05,1650.6432823920622,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
45,241650,0.07049389549438258,0.0542878416736716,0.10290599709987602,1.2139244620058346e-05,1603.2823046287522,18.123046875,2.429361097017924,6.551817989349365,29.859603881835938,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
46,247020,0.06833999693006523,0.0526542365100292,0.09971151155043737,1.0278085328021952e-05,1585.896476582624,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
47,252390,0.06672656832794438,0.0516442168064353,0.09689126573366441,8.702274426165434e-06,1576.7933358522132,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
48,257760,0.06580761830165056,0.0510463303718343,0.09533018879429828,7.368062997280774e-06,1648.8258227780461,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
49,263130,0.06342764876007226,0.05002523844246969,0.09023246381091894,6.238409601134553e-06,1649.120309642516,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
50,268500,0.06226155846440398,0.04902457128633577,0.08873552906839004,5.2819519005050044e-06,1638.4947140850127,18.123046875,1.2825732111930848,3.121331206957499,10.610790252685547,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
51,273870,0.06090767623594783,0.04856808876228091,0.08558684627768745,4.47213595499958e-06,1671.2828907882795,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
52,279240,0.06021890418243714,0.0479608921653043,0.08473492318990222,3.786479009414647e-06,1674.9286068463698,18.123046875,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
53,284610,0.05904529264556189,0.047342739633507366,0.08245039348205677,3.2059453095806153e-06,1677.4730561953038,18.142578125,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
54,289980,0.05873711127037741,0.046664553352898715,0.08288222154432447,2.714417616594907e-06,1625.3682813029736,18.142578125,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
55,295350,0.05799013898539698,0.04617487121244643,0.08162066973463998,2.2982497472000307e-06,1573.7268463755026,18.142578125,1.370723847548167,3.201810916264852,10.963126182556152,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
56,300720,0.05710765156770052,0.04611613369777493,0.0790906821369771,1.9458877175763887e-06,1633.3386444048956,18.142578125,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
57,306090,0.057199065654939193,0.04614940012993336,0.0792983929300594,1.6475489724420653e-06,1547.779653626494,18.142578125,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
58,311460,0.05606752584501494,0.04574042098968267,0.07672173120163804,1.3949507939624212e-06,1605.329960724339,18.142578125,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
59,316830,0.05628044591382843,0.04536223871344215,0.0781168554940528,1.1810803503413393e-06,1633.8833328681067,18.142578125,,,,1.1476158618927002,1438605,dded84cde3e888c8441d8bec
