timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/15 22:03:49.086, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:03:54.087, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:03:59.088, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:04:04.089, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:04:09.090, 0, 17 %, 935 MiB, 24564 MiB
2026/09/15 22:04:14.091, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:04:19.092, 0, 10 %, 935 MiB, 24564 MiB
2026/09/15 22:04:24.093, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:04:29.095, 0, 4 %, 935 MiB, 24564 MiB
2026/09/15 22:04:34.097, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:04:39.098, 0, 4 %, 935 MiB, 24564 MiB
2026/09/15 22:04:44.099, 0, 12 %, 935 MiB, 24564 MiB
2026/09/15 22:04:49.100, 0, 12 %, 935 MiB, 24564 MiB
2026/09/15 22:04:54.101, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:04:59.102, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:05:04.103, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:05:09.104, 0, 0 %, 935 MiB, 24564 MiB
2026/09/15 22:05:14.105, 0, 0 %, 0 MiB, 24564 MiB
2026/09/15 22:05:19.107, 0, 0 %, 0 MiB, 24564 MiB
2026/09/15 22:05:24.108, 0, 0 %, 0 MiB, 24564 MiB
2026/09/15 22:05:29.109, 0, 0 %, 0 MiB, 24564 MiB
2026/09/15 22:05:34.110, 0, 0 %, 0 MiB, 24564 MiB
2026/09/15 22:05:39.112, 0, 0 %, 0 MiB, 24564 MiB
2026/09/15 22:05:44.113, 0, 0 %, 0 MiB, 24564 MiB
2026/09/15 22:05:49.114, 0, 0 %, 0 MiB, 24564 MiB
