timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/14 16:59:51.288, 0, 79 %, 4548 MiB, 32607 MiB
2026/09/14 16:59:51.290, 1, 81 %, 4568 MiB, 32607 MiB
2026/09/14 16:59:51.292, 2, 85 %, 4568 MiB, 32607 MiB
2026/09/14 16:59:51.293, 3, 83 %, 4548 MiB, 32607 MiB
2026/09/14 16:59:56.294, 0, 79 %, 4548 MiB, 32607 MiB
2026/09/14 16:59:56.296, 1, 89 %, 4568 MiB, 32607 MiB
2026/09/14 16:59:56.299, 2, 84 %, 4568 MiB, 32607 MiB
2026/09/14 16:59:56.300, 3, 84 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:01.302, 0, 85 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:01.305, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:01.306, 2, 81 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:01.307, 3, 80 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:06.309, 0, 83 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:06.311, 1, 83 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:06.312, 2, 79 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:06.314, 3, 85 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:11.316, 0, 86 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:11.318, 1, 82 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:11.321, 2, 85 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:11.322, 3, 82 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:16.324, 0, 84 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:16.327, 1, 81 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:16.329, 2, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:16.330, 3, 79 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:21.330, 0, 86 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:21.331, 1, 85 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:21.333, 2, 83 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:21.334, 3, 86 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:26.335, 0, 84 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:26.348, 1, 79 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:26.350, 2, 72 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:26.352, 3, 82 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:31.353, 0, 85 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:31.355, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:31.357, 2, 83 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:31.358, 3, 86 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:36.359, 0, 74 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:36.361, 1, 85 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:36.362, 2, 81 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:36.364, 3, 83 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:41.365, 0, 84 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:41.366, 1, 82 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:41.366, 2, 73 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:41.366, 3, 80 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:46.367, 0, 81 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:46.369, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:46.370, 2, 82 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:46.371, 3, 86 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:51.372, 0, 82 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:51.375, 1, 85 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:51.377, 2, 83 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:51.378, 3, 86 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:56.380, 0, 83 %, 4548 MiB, 32607 MiB
2026/09/14 17:00:56.382, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:56.382, 2, 72 %, 4568 MiB, 32607 MiB
2026/09/14 17:00:56.382, 3, 82 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:01.383, 0, 76 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:01.385, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:01.385, 2, 82 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:01.385, 3, 86 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:06.386, 0, 83 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:06.388, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:06.390, 2, 86 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:06.390, 3, 78 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:11.391, 0, 79 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:11.393, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:11.394, 2, 78 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:11.394, 3, 85 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:16.395, 0, 78 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:16.396, 1, 85 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:16.398, 2, 85 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:16.398, 3, 82 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:21.400, 0, 85 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:21.402, 1, 87 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:21.403, 2, 87 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:21.405, 3, 87 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:26.407, 0, 80 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:26.408, 1, 83 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:26.410, 2, 87 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:26.411, 3, 83 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:31.413, 0, 78 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:31.414, 1, 86 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:31.415, 2, 86 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:31.416, 3, 84 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:36.418, 0, 86 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:36.421, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:36.422, 2, 83 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:36.424, 3, 83 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:41.426, 0, 85 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:41.428, 1, 80 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:41.429, 2, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:41.430, 3, 76 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:46.432, 0, 83 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:46.434, 1, 85 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:46.436, 2, 87 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:46.436, 3, 85 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:51.437, 0, 84 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:51.438, 1, 81 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:51.439, 2, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:51.440, 3, 82 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:56.442, 0, 83 %, 4548 MiB, 32607 MiB
2026/09/14 17:01:56.444, 1, 84 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:56.445, 2, 78 %, 4568 MiB, 32607 MiB
2026/09/14 17:01:56.447, 3, 79 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:01.448, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:01.450, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:01.452, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:01.454, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:06.457, 0, 7 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:06.459, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:06.461, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:06.462, 3, 100 %, 4548 MiB, 32607 MiB
