timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 20:04:32.400, 3, 71 %, 4547 MiB, 32607 MiB
2026/09/11 20:04:37.400, 0, 76 %, 4547 MiB, 32607 MiB
2026/09/11 20:04:37.401, 1, 78 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:37.401, 2, 78 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:37.401, 3, 83 %, 4547 MiB, 32607 MiB
2026/09/11 20:04:42.401, 0, 72 %, 4547 MiB, 32607 MiB
2026/09/11 20:04:42.402, 1, 70 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:42.402, 2, 71 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:42.402, 3, 74 %, 4547 MiB, 32607 MiB
2026/09/11 20:04:47.403, 0, 74 %, 4547 MiB, 32607 MiB
2026/09/11 20:04:47.403, 1, 66 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:47.403, 2, 78 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:47.403, 3, 65 %, 4549 MiB, 32607 MiB
2026/09/11 20:04:52.404, 0, 84 %, 4547 MiB, 32607 MiB
2026/09/11 20:04:52.404, 1, 72 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:52.404, 2, 66 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:52.404, 3, 65 %, 4549 MiB, 32607 MiB
2026/09/11 20:04:57.405, 0, 80 %, 4547 MiB, 32607 MiB
2026/09/11 20:04:57.405, 1, 46 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:57.405, 2, 79 %, 4567 MiB, 32607 MiB
2026/09/11 20:04:57.406, 3, 76 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:02.406, 0, 84 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:02.406, 1, 72 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:02.407, 2, 78 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:02.407, 3, 73 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:07.407, 0, 62 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:07.407, 1, 71 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:07.408, 2, 77 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:07.408, 3, 71 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:12.408, 0, 74 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:12.409, 1, 76 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:12.409, 2, 67 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:12.409, 3, 75 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:17.410, 0, 77 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:17.410, 1, 63 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:17.410, 2, 70 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:17.410, 3, 66 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:22.411, 0, 74 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:22.411, 1, 78 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:22.411, 2, 75 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:22.412, 3, 81 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:27.412, 0, 62 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:27.412, 1, 69 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:27.413, 2, 74 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:27.413, 3, 64 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:32.413, 0, 74 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:32.414, 1, 53 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:32.414, 2, 83 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:32.415, 3, 68 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:37.415, 0, 74 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:37.415, 1, 64 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:37.416, 2, 63 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:37.416, 3, 70 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:42.416, 0, 61 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:42.417, 1, 69 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:42.417, 2, 73 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:42.417, 3, 63 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:47.418, 0, 73 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:47.418, 1, 81 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:47.418, 2, 71 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:47.418, 3, 71 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:52.419, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:52.419, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:52.419, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:52.420, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:05:57.420, 0, 72 %, 4547 MiB, 32607 MiB
2026/09/11 20:05:57.420, 1, 62 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:57.421, 2, 71 %, 4567 MiB, 32607 MiB
2026/09/11 20:05:57.421, 3, 80 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:02.421, 0, 63 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:02.422, 1, 72 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:02.422, 2, 66 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:02.422, 3, 72 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:07.423, 0, 73 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:07.423, 1, 73 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:07.423, 2, 77 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:07.423, 3, 73 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:12.424, 0, 66 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:12.424, 1, 62 %, 4567 MiB, 32607 MiB
