timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/03 19:40:33.833, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:34.837, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:35.840, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:36.841, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:37.843, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:38.845, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:39.847, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:40.850, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:41.852, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:42.855, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:43.856, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:44.858, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:45.861, 0, 0 %, 513 MiB, 32607 MiB
2026/09/03 19:40:46.863, 0, 0 %, 513 MiB, 32607 MiB
2026/09/03 19:40:47.865, 0, 0 %, 673 MiB, 32607 MiB
2026/09/03 19:40:48.867, 0, 91 %, 9239 MiB, 32607 MiB
2026/09/03 19:40:49.870, 0, 0 %, 9239 MiB, 32607 MiB
