timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 16:41:04.166, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:41:05.169, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:41:06.169, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:41:07.170, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:41:08.170, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:41:09.171, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:41:10.172, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:41:11.173, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:41:12.173, 0, 0 %, 1 MiB, 24564 MiB
2026/09/11 16:41:13.197, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:14.198, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:15.199, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:16.199, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:17.200, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:18.200, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:19.201, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:20.202, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:21.203, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:22.204, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:23.205, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:24.205, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:25.206, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:26.207, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:27.209, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:41:28.209, 0, 0 %, 419 MiB, 24564 MiB
2026/09/11 16:41:29.210, 0, 1 %, 567 MiB, 24564 MiB
2026/09/11 16:41:30.211, 0, 49 %, 973 MiB, 24564 MiB
2026/09/11 16:41:31.211, 0, 46 %, 973 MiB, 24564 MiB
2026/09/11 16:41:32.212, 0, 44 %, 565 MiB, 24564 MiB
2026/09/11 16:41:33.213, 0, 56 %, 1091 MiB, 24564 MiB
2026/09/11 16:41:34.214, 0, 54 %, 1091 MiB, 24564 MiB
2026/09/11 16:41:35.215, 0, 51 %, 1093 MiB, 24564 MiB
2026/09/11 16:41:36.215, 0, 0 %, 565 MiB, 24564 MiB
2026/09/11 16:41:37.216, 0, 0 %, 565 MiB, 24564 MiB
2026/09/11 16:41:38.216, 0, 93 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:39.217, 0, 91 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:40.218, 0, 95 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:41.219, 0, 95 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:42.219, 0, 95 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:43.220, 0, 93 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:44.221, 0, 91 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:45.222, 0, 92 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:46.223, 0, 95 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:47.224, 0, 91 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:48.225, 0, 96 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:49.226, 0, 92 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:50.227, 0, 92 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:51.228, 0, 91 %, 5099 MiB, 24564 MiB
2026/09/11 16:41:52.229, 0, 0 %, 565 MiB, 24564 MiB
2026/09/11 16:41:53.229, 0, 0 %, 565 MiB, 24564 MiB
2026/09/11 16:41:54.230, 0, 0 %, 5711 MiB, 24564 MiB
2026/09/11 16:41:55.231, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:41:56.232, 0, 94 %, 5711 MiB, 24564 MiB
2026/09/11 16:41:57.233, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:41:58.234, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:41:59.235, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:00.236, 0, 90 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:01.237, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:02.237, 0, 94 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:03.238, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:04.239, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:05.240, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:06.241, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:07.242, 0, 92 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:08.242, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:09.243, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:10.245, 0, 0 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:11.246, 0, 0 %, 1133 MiB, 24564 MiB
2026/09/11 16:42:12.247, 0, 60 %, 1133 MiB, 24564 MiB
2026/09/11 16:42:13.248, 0, 59 %, 1133 MiB, 24564 MiB
2026/09/11 16:42:14.249, 0, 57 %, 1491 MiB, 24564 MiB
2026/09/11 16:42:15.250, 0, 70 %, 1491 MiB, 24564 MiB
2026/09/11 16:42:16.251, 0, 69 %, 1493 MiB, 24564 MiB
2026/09/11 16:42:17.251, 0, 68 %, 1493 MiB, 24564 MiB
2026/09/11 16:42:18.252, 0, 66 %, 565 MiB, 24564 MiB
2026/09/11 16:42:19.253, 0, 0 %, 2893 MiB, 24564 MiB
2026/09/11 16:42:20.254, 0, 87 %, 2893 MiB, 24564 MiB
2026/09/11 16:42:21.255, 0, 87 %, 2893 MiB, 24564 MiB
2026/09/11 16:42:22.256, 0, 90 %, 2893 MiB, 24564 MiB
2026/09/11 16:42:23.256, 0, 85 %, 2893 MiB, 24564 MiB
2026/09/11 16:42:24.257, 0, 89 %, 2893 MiB, 24564 MiB
2026/09/11 16:42:25.258, 0, 87 %, 2893 MiB, 24564 MiB
2026/09/11 16:42:26.259, 0, 86 %, 2193 MiB, 24564 MiB
2026/09/11 16:42:27.259, 0, 0 %, 565 MiB, 24564 MiB
2026/09/11 16:42:28.260, 0, 11 %, 5477 MiB, 24564 MiB
2026/09/11 16:42:29.261, 0, 95 %, 5477 MiB, 24564 MiB
2026/09/11 16:42:30.261, 0, 92 %, 5477 MiB, 24564 MiB
2026/09/11 16:42:31.262, 0, 96 %, 5477 MiB, 24564 MiB
2026/09/11 16:42:32.263, 0, 93 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:33.264, 0, 94 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:34.266, 0, 95 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:35.267, 0, 96 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:36.267, 0, 95 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:37.269, 0, 96 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:38.272, 0, 95 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:39.276, 0, 95 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:40.277, 0, 95 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:41.281, 0, 95 %, 5479 MiB, 24564 MiB
2026/09/11 16:42:42.284, 0, 0 %, 3959 MiB, 24564 MiB
2026/09/11 16:42:43.285, 0, 0 %, 1071 MiB, 24564 MiB
2026/09/11 16:42:44.287, 0, 55 %, 1071 MiB, 24564 MiB
2026/09/11 16:42:45.293, 0, 53 %, 1073 MiB, 24564 MiB
2026/09/11 16:42:46.295, 0, 18 %, 1173 MiB, 24564 MiB
2026/09/11 16:42:47.296, 0, 59 %, 1173 MiB, 24564 MiB
2026/09/11 16:42:48.298, 0, 56 %, 1173 MiB, 24564 MiB
2026/09/11 16:42:49.299, 0, 54 %, 565 MiB, 24564 MiB
2026/09/11 16:42:50.300, 0, 0 %, 565 MiB, 24564 MiB
2026/09/11 16:42:51.301, 0, 0 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:52.305, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:53.311, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:54.313, 0, 94 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:55.315, 0, 92 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:56.318, 0, 94 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:57.322, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:58.325, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:42:59.328, 0, 93 %, 5711 MiB, 24564 MiB
2026/09/11 16:43:00.331, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:43:01.333, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:43:02.337, 0, 92 %, 5711 MiB, 24564 MiB
2026/09/11 16:43:03.339, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:43:04.342, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:43:05.346, 0, 90 %, 5711 MiB, 24564 MiB
2026/09/11 16:43:06.349, 0, 95 %, 5711 MiB, 24564 MiB
