timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 14:06:45.579, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:06:46.583, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:06:47.583, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:06:48.584, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:06:49.584, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:06:50.584, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:06:51.584, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:06:52.585, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:06:53.585, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:06:54.585, 0, 0 %, 20 MiB, 32607 MiB
2026/09/11 14:06:55.586, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:06:56.587, 0, 0 %, 3591 MiB, 32607 MiB
2026/09/11 14:06:57.587, 0, 85 %, 3591 MiB, 32607 MiB
2026/09/11 14:06:58.587, 0, 85 %, 3593 MiB, 32607 MiB
2026/09/11 14:06:59.587, 0, 84 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:00.588, 0, 85 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:01.588, 0, 84 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:02.588, 0, 80 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:03.589, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:04.589, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:05.589, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:06.589, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:07.590, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:08.590, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:09.590, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:10.591, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:11.591, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:12.591, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:07:13.592, 0, 91 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:14.592, 0, 91 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:15.592, 0, 91 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:16.592, 0, 91 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:17.593, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:18.593, 0, 87 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:19.593, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:20.594, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:21.594, 0, 60 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:22.594, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:23.594, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:24.595, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:07:25.595, 0, 0 %, 5055 MiB, 32607 MiB
