timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/03 19:40:40.135, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:41.140, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:42.143, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:43.145, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:44.148, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:45.150, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:46.152, 0, 0 %, 4 MiB, 32607 MiB
2026/09/03 19:40:47.155, 0, 0 %, 4 MiB, 32607 MiB
2026/09/03 19:40:48.157, 0, 0 %, 4 MiB, 32607 MiB
2026/09/03 19:40:49.159, 0, 0 %, 4 MiB, 32607 MiB
2026/09/03 19:40:50.162, 0, 0 %, 600 MiB, 32607 MiB
2026/09/03 19:40:51.164, 0, 1 %, 6434 MiB, 32607 MiB
2026/09/03 19:40:52.166, 0, 0 %, 6434 MiB, 32607 MiB
