timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/03 19:40:45.811, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:46.815, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:47.817, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:48.818, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:49.820, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:50.822, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:40:51.824, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:52.826, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:53.828, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:54.830, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:40:55.832, 0, 0 %, 513 MiB, 32607 MiB
2026/09/03 19:40:56.835, 0, 1 %, 769 MiB, 32607 MiB
2026/09/03 19:40:57.837, 0, 0 %, 6353 MiB, 32607 MiB
