timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 14:01:33.580, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:34.586, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:35.586, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:36.586, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:37.587, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:38.587, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:39.587, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:40.587, 0, 0 %, 1 MiB, 32607 MiB
2026/09/11 14:01:41.599, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:42.599, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:43.600, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:44.600, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:45.600, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:46.601, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:47.601, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:48.601, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:49.601, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:50.602, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:51.602, 0, 0 %, 513 MiB, 32607 MiB
2026/09/11 14:01:52.602, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:53.602, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:54.603, 0, 0 %, 637 MiB, 32607 MiB
2026/09/11 14:01:55.603, 0, 0 %, 3591 MiB, 32607 MiB
2026/09/11 14:01:56.603, 0, 87 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:57.604, 0, 86 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:58.604, 0, 83 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:59.604, 0, 84 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:00.604, 0, 83 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:01.605, 0, 82 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:02.605, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:03.605, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:04.605, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:05.606, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:06.606, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:07.606, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:08.607, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:09.607, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:10.607, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:11.607, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:12.608, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:13.608, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:14.608, 0, 0 %, 5015 MiB, 32607 MiB
2026/09/11 14:02:15.609, 0, 91 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:16.609, 0, 91 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:17.609, 0, 91 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:18.610, 0, 91 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:19.610, 0, 90 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:20.610, 0, 88 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:21.610, 0, 87 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:22.611, 0, 90 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:23.611, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:24.611, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:25.612, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:26.612, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:27.612, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:28.613, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:29.613, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:30.613, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:31.613, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:32.614, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:33.614, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:34.614, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:35.615, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:36.615, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:37.615, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:38.615, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:39.616, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:40.616, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:41.616, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:42.617, 0, 57 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:43.617, 0, 54 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:44.617, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:45.617, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:46.618, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:47.618, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:48.618, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:49.619, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:50.619, 0, 0 %, 5135 MiB, 32607 MiB
2026/09/11 14:02:51.619, 0, 91 %, 5175 MiB, 32607 MiB
2026/09/11 14:02:52.620, 0, 91 %, 5175 MiB, 32607 MiB
2026/09/11 14:02:53.620, 0, 91 %, 5175 MiB, 32607 MiB
2026/09/11 14:02:54.620, 0, 91 %, 5175 MiB, 32607 MiB
2026/09/11 14:02:55.621, 0, 90 %, 5175 MiB, 32607 MiB
2026/09/11 14:02:56.621, 0, 88 %, 5175 MiB, 32607 MiB
2026/09/11 14:02:57.621, 0, 90 %, 5175 MiB, 32607 MiB
