timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 14:01:28.747, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:29.752, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:30.752, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:31.753, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:32.753, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:33.753, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:34.754, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:35.754, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:36.754, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:37.755, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:38.755, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:39.755, 0, 0 %, 523 MiB, 32607 MiB
2026/09/11 14:01:40.756, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:41.756, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:42.756, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:43.757, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:44.757, 0, 1 %, 765 MiB, 32607 MiB
2026/09/11 14:01:45.758, 0, 85 %, 3591 MiB, 32607 MiB
2026/09/11 14:01:46.758, 0, 87 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:47.758, 0, 85 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:48.758, 0, 85 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:49.759, 0, 82 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:50.759, 0, 83 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:51.759, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:52.760, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:53.760, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:54.760, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:55.761, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:56.761, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:57.761, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:58.762, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:59.762, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:00.762, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:01.763, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:02.763, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:03.763, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:04.764, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:05.764, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:06.765, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:07.765, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:08.765, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:09.766, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:10.766, 0, 81 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:11.766, 0, 91 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:12.767, 0, 91 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:13.767, 0, 91 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:14.767, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:15.768, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:16.768, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:17.768, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:18.769, 0, 89 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:19.769, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:20.769, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:21.769, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:22.770, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:23.770, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:24.771, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:25.771, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:26.771, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:27.771, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:28.772, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:29.772, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:30.772, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:31.772, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:32.773, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:33.773, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:34.774, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:35.774, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:36.774, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:37.775, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:38.775, 0, 57 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:39.775, 0, 54 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:40.775, 0, 45 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:41.776, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:42.777, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:43.779, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:44.780, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:45.780, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:46.781, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:47.782, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:48.783, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:49.784, 0, 0 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:50.785, 0, 0 %, 5175 MiB, 32607 MiB
2026/09/11 14:02:51.787, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:52.789, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:53.792, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:54.794, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:55.797, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:56.799, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:57.801, 0, 89 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:58.804, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:59.805, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:00.805, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:01.806, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:02.807, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:03.808, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:04.809, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:05.810, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:06.810, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:07.811, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:08.812, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:09.813, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:10.814, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:11.815, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:12.815, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:13.816, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:14.819, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:15.819, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:16.824, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:17.826, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:18.827, 0, 70 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:19.830, 0, 68 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:20.831, 0, 67 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:21.832, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:22.832, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:23.833, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:24.834, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:25.835, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:26.836, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:27.837, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:28.839, 0, 0 %, 5195 MiB, 32607 MiB
