timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 14:01:29.164, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:30.169, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:31.170, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:32.170, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:33.170, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:34.171, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:35.171, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:36.171, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:37.172, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:38.172, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:39.173, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:40.173, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:41.173, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:42.174, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:43.174, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:44.174, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:45.175, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:46.175, 0, 0 %, 517 MiB, 32607 MiB
2026/09/11 14:01:47.175, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:48.176, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:49.176, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:50.176, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:51.177, 0, 0 %, 691 MiB, 32607 MiB
2026/09/11 14:01:52.177, 0, 83 %, 3615 MiB, 32607 MiB
2026/09/11 14:01:53.177, 0, 83 %, 3615 MiB, 32607 MiB
2026/09/11 14:01:54.178, 0, 83 %, 3615 MiB, 32607 MiB
2026/09/11 14:01:55.178, 0, 82 %, 3615 MiB, 32607 MiB
2026/09/11 14:01:56.179, 0, 84 %, 3615 MiB, 32607 MiB
2026/09/11 14:01:57.179, 0, 79 %, 3615 MiB, 32607 MiB
2026/09/11 14:01:58.179, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:01:59.180, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:00.180, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:01.180, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:02.181, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:03.181, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:04.181, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:05.181, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:06.182, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:07.182, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:08.182, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:09.183, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:10.183, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:11.183, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:12.184, 0, 0 %, 3615 MiB, 32607 MiB
2026/09/11 14:02:13.184, 0, 89 %, 5035 MiB, 32607 MiB
2026/09/11 14:02:14.184, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:15.184, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:16.185, 0, 89 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:17.185, 0, 89 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:18.185, 0, 90 %, 5055 MiB, 32607 MiB
2026/09/11 14:02:19.186, 0, 89 %, 5055 MiB, 32607 MiB
