timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 16:39:52.599, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:39:53.602, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:39:54.603, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:39:55.604, 0, 0 %, 0 MiB, 24564 MiB
2026/09/11 16:39:56.604, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:39:57.605, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:39:58.606, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:39:59.606, 0, 0 %, 3 MiB, 24564 MiB
2026/09/11 16:40:00.607, 0, 0 %, 20 MiB, 24564 MiB
2026/09/11 16:40:01.608, 0, 1 %, 481 MiB, 24564 MiB
2026/09/11 16:40:02.609, 0, 63 %, 993 MiB, 24564 MiB
2026/09/11 16:40:03.609, 0, 56 %, 993 MiB, 24564 MiB
2026/09/11 16:40:04.610, 0, 67 %, 1091 MiB, 24564 MiB
2026/09/11 16:40:05.610, 0, 63 %, 1093 MiB, 24564 MiB
2026/09/11 16:40:06.611, 0, 25 %, 565 MiB, 24564 MiB
2026/09/11 16:40:07.612, 0, 98 %, 5155 MiB, 24564 MiB
2026/09/11 16:40:08.612, 0, 98 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:09.613, 0, 98 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:10.614, 0, 94 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:11.614, 0, 96 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:12.615, 0, 93 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:13.615, 0, 96 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:14.616, 0, 98 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:15.616, 0, 97 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:16.617, 0, 96 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:17.617, 0, 96 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:18.618, 0, 97 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:19.618, 0, 97 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:20.619, 0, 0 %, 5175 MiB, 24564 MiB
2026/09/11 16:40:21.620, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:22.620, 0, 98 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:23.621, 0, 97 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:24.621, 0, 98 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:25.622, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:26.622, 0, 98 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:27.623, 0, 97 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:28.624, 0, 97 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:29.624, 0, 98 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:30.625, 0, 97 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:31.626, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:32.627, 0, 97 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:33.628, 0, 96 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:34.628, 0, 95 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:35.629, 0, 0 %, 5711 MiB, 24564 MiB
2026/09/11 16:40:36.629, 0, 69 %, 1153 MiB, 24564 MiB
2026/09/11 16:40:37.630, 0, 67 %, 1153 MiB, 24564 MiB
2026/09/11 16:40:38.630, 0, 33 %, 1471 MiB, 24564 MiB
2026/09/11 16:40:39.631, 0, 75 %, 1473 MiB, 24564 MiB
2026/09/11 16:40:40.632, 0, 73 %, 1473 MiB, 24564 MiB
2026/09/11 16:40:41.633, 0, 16 %, 2873 MiB, 24564 MiB
2026/09/11 16:40:42.633, 0, 94 %, 2873 MiB, 24564 MiB
2026/09/11 16:40:43.634, 0, 92 %, 2873 MiB, 24564 MiB
2026/09/11 16:40:44.635, 0, 94 %, 2873 MiB, 24564 MiB
2026/09/11 16:40:45.635, 0, 92 %, 2873 MiB, 24564 MiB
2026/09/11 16:40:46.636, 0, 92 %, 2873 MiB, 24564 MiB
2026/09/11 16:40:47.637, 0, 92 %, 2873 MiB, 24564 MiB
2026/09/11 16:40:48.637, 0, 97 %, 5435 MiB, 24564 MiB
2026/09/11 16:40:49.638, 0, 98 %, 5435 MiB, 24564 MiB
2026/09/11 16:40:50.639, 0, 96 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:51.639, 0, 98 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:52.640, 0, 98 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:53.640, 0, 98 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:54.641, 0, 96 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:55.642, 0, 97 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:56.642, 0, 98 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:57.643, 0, 96 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:58.643, 0, 96 %, 5437 MiB, 24564 MiB
2026/09/11 16:40:59.644, 0, 97 %, 5437 MiB, 24564 MiB
2026/09/11 16:41:00.645, 0, 96 %, 5437 MiB, 24564 MiB
2026/09/11 16:41:01.645, 0, 96 %, 5437 MiB, 24564 MiB
2026/09/11 16:41:02.646, 0, 39 %, 1071 MiB, 24564 MiB
2026/09/11 16:41:03.647, 0, 63 %, 1071 MiB, 24564 MiB
2026/09/11 16:41:04.647, 0, 54 %, 1073 MiB, 24564 MiB
2026/09/11 16:41:05.648, 0, 70 %, 1193 MiB, 24564 MiB
2026/09/11 16:41:06.648, 0, 63 %, 1193 MiB, 24564 MiB
2026/09/11 16:41:07.649, 0, 97 %, 5651 MiB, 24564 MiB
2026/09/11 16:41:08.650, 0, 98 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:09.650, 0, 98 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:10.651, 0, 97 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:11.651, 0, 97 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:12.652, 0, 97 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:13.653, 0, 97 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:14.653, 0, 97 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:15.654, 0, 96 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:16.655, 0, 98 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:17.655, 0, 97 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:18.656, 0, 97 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:19.656, 0, 97 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:20.657, 0, 96 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:21.658, 0, 0 %, 5691 MiB, 24564 MiB
2026/09/11 16:41:22.658, 0, 79 %, 1433 MiB, 24564 MiB
2026/09/11 16:41:23.659, 0, 75 %, 1433 MiB, 24564 MiB
2026/09/11 16:41:24.659, 0, 73 %, 1433 MiB, 24564 MiB
2026/09/11 16:41:25.660, 0, 97 %, 4835 MiB, 24564 MiB
2026/09/11 16:41:26.661, 0, 96 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:27.662, 0, 98 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:28.662, 0, 98 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:29.663, 0, 98 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:30.663, 0, 96 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:31.664, 0, 96 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:32.665, 0, 98 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:33.665, 0, 96 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:34.666, 0, 97 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:35.666, 0, 96 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:36.667, 0, 97 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:37.668, 0, 96 %, 4915 MiB, 24564 MiB
2026/09/11 16:41:38.669, 0, 2 %, 1491 MiB, 24564 MiB
2026/09/11 16:41:39.669, 0, 78 %, 1493 MiB, 24564 MiB
2026/09/11 16:41:40.670, 0, 76 %, 1493 MiB, 24564 MiB
2026/09/11 16:41:41.670, 0, 74 %, 1493 MiB, 24564 MiB
2026/09/11 16:41:42.671, 0, 93 %, 2653 MiB, 24564 MiB
2026/09/11 16:41:43.671, 0, 93 %, 2653 MiB, 24564 MiB
2026/09/11 16:41:44.672, 0, 92 %, 2653 MiB, 24564 MiB
2026/09/11 16:41:45.673, 0, 93 %, 2653 MiB, 24564 MiB
2026/09/11 16:41:46.673, 0, 92 %, 2653 MiB, 24564 MiB
2026/09/11 16:41:47.674, 0, 92 %, 2653 MiB, 24564 MiB
2026/09/11 16:41:48.675, 0, 0 %, 565 MiB, 24564 MiB
2026/09/11 16:41:49.675, 0, 0 %, 565 MiB, 24564 MiB
2026/09/11 16:41:50.676, 0, 0 %, 553 MiB, 24564 MiB
