timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 14:01:34.402, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:35.405, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:36.416, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:37.416, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:38.447, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:39.458, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:40.458, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:41.490, 0, 0 %, 1 MiB, 32607 MiB
2026/09/11 14:01:42.492, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:43.554, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:44.624, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:45.635, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:46.657, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:47.657, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:48.658, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:49.658, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:50.658, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:51.659, 0, 0 %, 513 MiB, 32607 MiB
2026/09/11 14:01:52.659, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:53.659, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:54.660, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:55.660, 0, 0 %, 635 MiB, 32607 MiB
2026/09/11 14:01:56.660, 0, 1 %, 3065 MiB, 32607 MiB
2026/09/11 14:01:57.661, 0, 85 %, 3591 MiB, 32607 MiB
2026/09/11 14:01:58.661, 0, 85 %, 3593 MiB, 32607 MiB
2026/09/11 14:01:59.661, 0, 85 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:00.662, 0, 85 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:01.662, 0, 81 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:02.662, 0, 84 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:03.662, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:04.663, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:05.663, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:06.664, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:07.664, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:08.664, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:09.665, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:10.665, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:11.665, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:12.666, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:13.666, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:14.666, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:15.667, 0, 0 %, 3593 MiB, 32607 MiB
2026/09/11 14:02:16.667, 0, 0 %, 5035 MiB, 32607 MiB
2026/09/11 14:02:17.667, 0, 91 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:18.667, 0, 91 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:19.668, 0, 89 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:20.668, 0, 89 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:21.668, 0, 90 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:22.669, 0, 90 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:23.669, 0, 87 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:24.669, 0, 86 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:25.669, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:26.670, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:27.670, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:28.670, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:29.671, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:30.671, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:31.671, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:32.671, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:33.672, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:34.672, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:35.672, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:36.672, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:37.673, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:38.673, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:39.673, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:40.674, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:41.674, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:42.674, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:43.675, 0, 1 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:44.675, 0, 58 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:45.675, 0, 53 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:46.676, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:47.676, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:48.676, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:49.676, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:50.677, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:51.677, 0, 0 %, 5075 MiB, 32607 MiB
2026/09/11 14:02:52.677, 0, 43 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:53.678, 0, 91 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:54.678, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:55.678, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:56.678, 0, 88 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:57.679, 0, 91 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:58.679, 0, 87 %, 5195 MiB, 32607 MiB
2026/09/11 14:02:59.680, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:00.680, 0, 89 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:01.681, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:02.681, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:03.681, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:04.682, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:05.682, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:06.682, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:07.682, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:08.683, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:09.683, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:10.683, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:11.684, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:12.684, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:13.684, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:14.684, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:15.685, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:16.685, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:17.685, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:18.686, 0, 70 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:19.686, 0, 69 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:20.686, 0, 69 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:21.687, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:22.687, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:23.687, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:24.687, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:25.688, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:26.688, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:27.688, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:28.689, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:29.689, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:30.689, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:31.689, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:32.690, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:33.690, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:34.690, 0, 91 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:35.691, 0, 91 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:36.691, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:37.691, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:38.691, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:39.692, 0, 86 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:40.692, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:41.692, 0, 90 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:42.692, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:43.693, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:44.693, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:45.693, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:46.694, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:47.694, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:48.694, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:49.694, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:50.695, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:51.695, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:52.695, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:53.696, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:54.696, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:55.696, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:56.696, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:57.697, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:58.697, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:03:59.697, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:00.698, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:01.698, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:02.699, 0, 86 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:03.701, 0, 87 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:04.704, 0, 85 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:05.705, 0, 82 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:06.707, 0, 86 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:07.709, 0, 83 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:08.709, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:09.710, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:10.711, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:11.712, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:12.713, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:13.713, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:14.714, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:15.715, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:16.716, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:17.717, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:18.717, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:19.718, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:20.721, 0, 74 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:21.784, 0, 70 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:22.795, 0, 70 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:23.853, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:24.885, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:25.957, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:26.968, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:28.000, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:29.022, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:30.033, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:31.044, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:32.044, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:33.044, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:34.076, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:35.107, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:36.170, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:37.170, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:38.171, 0, 0 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:39.171, 0, 87 %, 5195 MiB, 32607 MiB
2026/09/11 14:04:40.171, 0, 90 %, 5195 MiB, 32607 MiB
