timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 16:41:05.384, 0, 0 %, 0 MiB, 23028 MiB
2026/09/11 16:41:06.388, 0, 0 %, 0 MiB, 23028 MiB
2026/09/11 16:41:07.388, 0, 0 %, 0 MiB, 23028 MiB
2026/09/11 16:41:08.389, 0, 0 %, 0 MiB, 23028 MiB
2026/09/11 16:41:09.389, 0, 0 %, 0 MiB, 23028 MiB
2026/09/11 16:41:10.390, 0, 0 %, 0 MiB, 23028 MiB
2026/09/11 16:41:11.391, 0, 0 %, 0 MiB, 23028 MiB
2026/09/11 16:41:12.392, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:13.392, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:14.393, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:15.394, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:16.395, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:17.396, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:18.397, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:19.398, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:20.399, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:21.399, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:22.400, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:23.401, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:24.402, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:25.403, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:26.404, 0, 0 %, 3 MiB, 23028 MiB
2026/09/11 16:41:27.405, 0, 0 %, 413 MiB, 23028 MiB
2026/09/11 16:41:28.405, 0, 0 %, 481 MiB, 23028 MiB
2026/09/11 16:41:29.406, 0, 0 %, 557 MiB, 23028 MiB
2026/09/11 16:41:30.407, 0, 74 %, 831 MiB, 23028 MiB
2026/09/11 16:41:31.408, 0, 71 %, 831 MiB, 23028 MiB
2026/09/11 16:41:32.409, 0, 64 %, 831 MiB, 23028 MiB
2026/09/11 16:41:33.410, 0, 0 %, 889 MiB, 23028 MiB
2026/09/11 16:41:34.411, 0, 86 %, 889 MiB, 23028 MiB
2026/09/11 16:41:35.412, 0, 83 %, 891 MiB, 23028 MiB
2026/09/11 16:41:36.414, 0, 66 %, 891 MiB, 23028 MiB
2026/09/11 16:41:37.415, 0, 0 %, 561 MiB, 23028 MiB
2026/09/11 16:41:38.415, 0, 98 %, 3433 MiB, 23028 MiB
2026/09/11 16:41:39.417, 0, 100 %, 3493 MiB, 23028 MiB
2026/09/11 16:41:40.418, 0, 98 %, 3493 MiB, 23028 MiB
2026/09/11 16:41:41.419, 0, 97 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:42.420, 0, 100 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:43.421, 0, 98 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:44.422, 0, 100 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:45.422, 0, 97 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:46.423, 0, 98 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:47.424, 0, 98 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:48.425, 0, 100 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:49.426, 0, 90 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:50.427, 0, 100 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:51.428, 0, 100 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:52.429, 0, 98 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:53.430, 0, 98 %, 3513 MiB, 23028 MiB
2026/09/11 16:41:54.430, 0, 98 %, 3513 MiB, 23028 MiB
