timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/03 19:40:40.194, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:41.199, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:42.200, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:43.202, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:44.204, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:45.207, 0, 0 %, 1 MiB, 32607 MiB
2026/09/03 19:40:46.209, 0, 0 %, 4 MiB, 32607 MiB
2026/09/03 19:40:47.211, 0, 0 %, 4 MiB, 32607 MiB
2026/09/03 19:40:48.213, 0, 0 %, 4 MiB, 32607 MiB
2026/09/03 19:40:49.215, 0, 0 %, 4 MiB, 32607 MiB
2026/09/03 19:40:50.217, 0, 0 %, 514 MiB, 32607 MiB
2026/09/03 19:40:51.220, 0, 2 %, 6370 MiB, 32607 MiB
2026/09/03 19:40:52.222, 0, 0 %, 6374 MiB, 32607 MiB
