timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 14:01:31.322, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:32.327, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:33.327, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:34.327, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:35.328, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:36.328, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:37.328, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:38.328, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:39.329, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:40.329, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:41.329, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:42.330, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:43.330, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:44.330, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:45.331, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:46.331, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:47.331, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:48.332, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:49.332, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:50.332, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:51.332, 0, 0 %, 513 MiB, 32607 MiB
2026/09/11 14:01:52.333, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:53.333, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:54.334, 0, 0 %, 531 MiB, 32607 MiB
2026/09/11 14:01:55.334, 0, 0 %, 3523 MiB, 32607 MiB
2026/09/11 14:01:56.334, 0, 12 %, 3589 MiB, 32607 MiB
2026/09/11 14:01:57.335, 0, 84 %, 3589 MiB, 32607 MiB
2026/09/11 14:01:58.335, 0, 85 %, 3589 MiB, 32607 MiB
2026/09/11 14:01:59.335, 0, 85 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:00.335, 0, 84 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:01.336, 0, 83 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:02.336, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:03.337, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:04.337, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:05.337, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:06.338, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:07.338, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:08.338, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:09.339, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:10.339, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:11.339, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:12.339, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:13.340, 0, 0 %, 3589 MiB, 32607 MiB
2026/09/11 14:02:14.340, 0, 0 %, 4873 MiB, 32607 MiB
2026/09/11 14:02:15.340, 0, 91 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:16.340, 0, 90 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:17.341, 0, 91 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:18.341, 0, 90 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:19.341, 0, 90 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:20.342, 0, 90 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:21.342, 0, 89 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:22.342, 0, 90 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:23.342, 0, 90 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:24.343, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:25.343, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:26.343, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:27.343, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:28.344, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:29.344, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:30.344, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:31.344, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:32.345, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:33.345, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:34.345, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:35.345, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:36.346, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:37.346, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:38.346, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:39.346, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:40.347, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:41.347, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:42.347, 0, 56 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:43.347, 0, 56 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:44.348, 0, 22 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:45.348, 0, 0 %, 4973 MiB, 32607 MiB
2026/09/11 14:02:46.348, 0, 0 %, 4973 MiB, 32607 MiB
