timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/03 19:41:09.978, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:41:10.982, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:41:11.984, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:41:12.987, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:41:13.989, 0, 0 %, 0 MiB, 32607 MiB
2026/09/03 19:41:14.991, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:41:15.993, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:41:16.995, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:41:17.997, 0, 0 %, 3 MiB, 32607 MiB
2026/09/03 19:41:19.000, 0, 0 %, 513 MiB, 32607 MiB
2026/09/03 19:41:20.002, 0, 1 %, 4863 MiB, 32607 MiB
2026/09/03 19:41:21.004, 0, 0 %, 4823 MiB, 32607 MiB
