timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 14:01:19.918, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:20.922, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:21.922, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:22.923, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:23.923, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:24.923, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:25.924, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:26.924, 0, 0 %, 0 MiB, 32607 MiB
2026/09/11 14:01:27.924, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:28.924, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:29.925, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:30.925, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:31.925, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:32.925, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:33.926, 0, 0 %, 3 MiB, 32607 MiB
2026/09/11 14:01:34.926, 0, 0 %, 20 MiB, 32607 MiB
2026/09/11 14:01:35.943, 0, 0 %, 529 MiB, 32607 MiB
2026/09/11 14:01:36.943, 0, 0 %, 529 MiB, 32607 MiB
2026/09/11 14:01:37.943, 0, 0 %, 529 MiB, 32607 MiB
2026/09/11 14:01:38.944, 0, 0 %, 529 MiB, 32607 MiB
2026/09/11 14:01:39.944, 0, 0 %, 529 MiB, 32607 MiB
2026/09/11 14:01:40.944, 0, 0 %, 529 MiB, 32607 MiB
2026/09/11 14:01:41.944, 0, 0 %, 529 MiB, 32607 MiB
2026/09/11 14:01:42.945, 0, 0 %, 529 MiB, 32607 MiB
2026/09/11 14:01:43.945, 0, 0 %, 645 MiB, 32607 MiB
2026/09/11 14:01:44.945, 0, 0 %, 2525 MiB, 32607 MiB
2026/09/11 14:01:45.946, 0, 94 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:46.946, 0, 97 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:47.946, 0, 97 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:48.946, 0, 97 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:49.947, 0, 94 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:50.947, 0, 94 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:51.947, 0, 96 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:52.948, 0, 96 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:53.948, 0, 94 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:54.948, 0, 94 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:55.949, 0, 94 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:56.949, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:57.949, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:58.950, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:01:59.950, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:02:00.950, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:02:01.950, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:02:02.951, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:02:03.951, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:02:04.951, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:02:05.951, 0, 0 %, 2527 MiB, 32607 MiB
2026/09/11 14:02:06.952, 0, 0 %, 2527 MiB, 32607 MiB
