epoch,global_step,train_loss,step1_loss,last_step_loss,lr,epoch_time_sec,peak_reserved_gib,val_mean_free_mm,val_final_free_mean_mm,val_max_free_mm,best_val_metric,trainable_parameters,data_fingerprint
1,1790,0.6154631940080841,0.38395567351260207,1.0784781924599791,2e-05,512.0495766587555,16.0,,,,inf,1438605,c109d449452831075a4dad68
2,3580,0.3703039076530463,0.2581499373220303,0.5946118182393426,2e-05,424.26715510338545,16.1171875,,,,inf,1438605,c109d449452831075a4dad68
3,5370,0.33195225294684605,0.23676596273532835,0.5223248053911823,2e-05,473.7682267986238,16.1171875,,,,inf,1438605,c109d449452831075a4dad68
4,7160,0.31716692773052935,0.22921123436129232,0.4930782838844221,2e-05,439.08814929798245,16.1171875,,,,inf,1438605,c109d449452831075a4dad68
5,8950,0.3076117945821987,0.2226800175123541,0.47747532621744043,2e-05,461.3968614973128,16.1171875,0.0763956052561601,0.13638614664475124,2.0201356410980225,0.0763956052561601,1438605,c109d449452831075a4dad68
6,10740,0.305192195768234,0.2214467580832135,0.47268303176127996,2e-05,448.2109737060964,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
7,12530,0.30058216406604765,0.21896235650202373,0.4638217453543076,2e-05,444.5692643150687,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
8,14320,0.2960381678128667,0.2159170245777753,0.4562804229861885,2e-05,429.6384459026158,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
9,16110,0.2925002411474843,0.21507645028684932,0.4473477821183188,2e-05,422.86131639778614,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
10,17900,0.2896860727654021,0.21397428632344448,0.44110961222173073,2e-05,422.3854142688215,16.1171875,0.1109555795788765,0.17030309587717057,2.9083454608917236,0.0763956052561601,1438605,c109d449452831075a4dad68
11,19690,0.29120743852537956,0.21371279418164105,0.4461966954260107,2e-05,460.51489312946796,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
12,21480,0.2851189723233146,0.21030561853585214,0.434745658427352,2e-05,442.13572055101395,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
13,23270,0.2846911807798172,0.21047372483744614,0.43312605757021744,2e-05,412.0944258905947,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
14,25060,0.28447035341666665,0.20972134463967723,0.4339683413973817,2e-05,421.10099006816745,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
15,26850,0.2811642543696304,0.2078119419976892,0.4278688361152861,2e-05,452.50349931418896,16.1171875,0.0989905945956707,0.15487998922665913,1.4768551588058472,0.0763956052561601,1438605,c109d449452831075a4dad68
16,28640,0.2809296554731018,0.20826107917467976,0.4262667895324643,2e-05,434.2294666804373,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
17,30430,0.2790872221300118,0.2066106264842362,0.4240403922458112,2e-05,410.7052155472338,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
18,32220,0.277944860219508,0.20636073712925504,0.4211130861036854,2e-05,455.1070104241371,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
19,34010,0.27527259596006937,0.2055346218517893,0.41474853089422653,2e-05,435.1423654034734,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
20,35800,0.2756768890746281,0.20477846732997862,0.41747371044189424,2e-05,443.76505179330707,16.1171875,0.12726895213127137,0.2590834692120552,1.492512583732605,0.0763956052561601,1438605,c109d449452831075a4dad68
21,37590,0.27517384493674085,0.20522347827267692,0.4150745525604957,2e-05,432.0882105566561,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
22,39380,0.27004001130188643,0.20292620676980672,0.4042675935342003,2e-05,455.81943083554506,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
23,41170,0.27493956566075456,0.20474623782799564,0.4153261981869387,2e-05,462.66778507083654,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
24,42960,0.27081266914600993,0.20216895726642067,0.4081000620996132,2e-05,432.46062276884913,16.1171875,,,,0.0763956052561601,1438605,c109d449452831075a4dad68
25,44750,0.27057595174439647,0.20188967772439517,0.4079484803788104,2e-05,440.5729181692004,16.1171875,0.06682366877794266,0.1268766403198242,2.1206719875335693,0.06682366877794266,1438605,c109d449452831075a4dad68
26,46540,0.269809361788387,0.20099793192124066,0.40743219781661794,2e-05,440.52034041658044,16.1171875,,,,0.06682366877794266,1438605,c109d449452831075a4dad68
27,48330,0.2699393022036721,0.20164427566264012,0.40652933565499105,2e-05,442.12333016097546,16.1171875,,,,0.06682366877794266,1438605,c109d449452831075a4dad68
28,50120,0.2674067012277593,0.2001351409257447,0.40194980874826725,2e-05,462.1026384085417,16.1171875,,,,0.06682366877794266,1438605,c109d449452831075a4dad68
29,51910,0.26502100929407163,0.19805665881237713,0.3989496868300153,2e-05,421.5611112974584,16.1171875,,,,0.06682366877794266,1438605,c109d449452831075a4dad68
30,53700,0.2670494327492044,0.20038825331370258,0.4003717667667726,2e-05,464.2454686462879,16.1171875,0.08081476837396621,0.138436983525753,1.576026201248169,0.06682366877794266,1438605,c109d449452831075a4dad68
31,55490,0.26568049483987183,0.19969342390762113,0.397654609227886,2e-05,423.1911947913468,16.1171875,,,,0.06682366877794266,1438605,c109d449452831075a4dad68
32,57280,0.26860709190888943,0.20156779298207633,0.40268565782153326,2e-05,472.63918152451515,16.1171875,,,,0.06682366877794266,1438605,c109d449452831075a4dad68
33,59070,0.26412475446951916,0.198287577304063,0.3957990857795942,2e-05,458.95566575601697,16.1171875,,,,0.06682366877794266,1438605,c109d449452831075a4dad68
34,60860,0.2630839105894498,0.19721635486774522,0.3948190053347394,2e-05,411.5909672752023,16.1171875,,,,0.06682366877794266,1438605,c109d449452831075a4dad68
35,62650,0.2625540049282272,0.19862690155625906,0.3904081742224601,2e-05,460.2500750012696,16.1171875,0.048307434966166816,0.08275280619661013,0.9684364199638367,0.048307434966166816,1438605,c109d449452831075a4dad68
36,64440,0.26180391688479954,0.1963811466584825,0.3926494280677601,2e-05,429.75117618218064,16.1171875,,,,0.048307434966166816,1438605,c109d449452831075a4dad68
37,66230,0.26144003121458076,0.19664679485498068,0.39102647798929324,2e-05,419.8520343415439,16.1171875,,,,0.048307434966166816,1438605,c109d449452831075a4dad68
38,68020,0.2595512778183456,0.19522217181251078,0.38820945480292113,2e-05,433.1385096684098,16.1171875,,,,0.048307434966166816,1438605,c109d449452831075a4dad68
39,69810,0.2602747822755313,0.19565121330393676,0.389521910492773,2e-05,409.4532833136618,16.1171875,,,,0.048307434966166816,1438605,c109d449452831075a4dad68
