epoch,global_step,train_loss,step1_loss,last_step_loss,lr,epoch_time_sec,peak_reserved_gib,val_mean_free_mm,val_final_free_mean_mm,val_max_free_mm,best_val_metric,trainable_parameters,data_fingerprint
1,2685,0.5766720748986889,0.36210339374933914,1.0058093888900161,2e-05,803.3165970320115,17.30859375,,,,inf,1438605,c30a50044cff91ee896b32c7
2,5370,0.33680485496124046,0.23732416610471085,0.53576620447465,2e-05,685.1826523180353,17.30859375,,,,inf,1438605,c30a50044cff91ee896b32c7
3,8055,0.3120856185100307,0.22291047467366276,0.49043588527500825,2e-05,695.7830230839318,17.30859375,,,,inf,1438605,c30a50044cff91ee896b32c7
4,10740,0.3003860190186434,0.21670148521202168,0.46775505885558144,2e-05,719.7958559560357,17.30859375,,,,inf,1438605,c30a50044cff91ee896b32c7
5,13425,0.2946765465575168,0.21242459551942858,0.45918041387125436,2e-05,697.7384027070366,17.30859375,0.06945687184731165,0.11576617658138275,2.0298731327056885,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
6,16110,0.28995693238812814,0.21004604027490348,0.4497786820434325,2e-05,724.3263081300538,17.30859375,,,,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
7,18795,0.28781034711000875,0.20867227060552096,0.4460864743238638,2e-05,705.6350744119845,17.30859375,,,,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
8,21480,0.28466728548423925,0.2062576671751837,0.4414864934838656,2e-05,753.363972243038,17.30859375,,,,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
9,24165,0.27949721586510706,0.20395339203086202,0.4305848407011056,2e-05,761.389630693011,17.328125,,,,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
10,26850,0.28003767988517936,0.20480124664759988,0.4305105261827231,2e-05,660.4266811560374,17.328125,0.10298358872532845,0.15310645302136738,1.7470041513442993,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
11,29535,0.2778716114960139,0.2032874314214174,0.4270399454124341,2e-05,689.9999217879958,17.328125,,,,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
12,32220,0.2735730387360635,0.20055358857462735,0.41961192341739906,2e-05,672.1754009959986,17.328125,,,,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
13,34905,0.27150248973118746,0.19970563638580743,0.41509618375769486,2e-05,676.7962377120275,17.328125,,,,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
14,37590,0.271080828767471,0.1989136546400152,0.4154151563831818,2e-05,693.8390010930598,17.328125,,,,0.06945687184731165,1438605,c30a50044cff91ee896b32c7
15,40275,0.2677072692388457,0.19710055702822057,0.4089206669883702,2e-05,708.9975067510968,17.328125,0.06628669276833535,0.10390479291478792,0.4937054514884949,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
16,42960,0.26659940444323227,0.19700987906198691,0.4057784376545416,2e-05,645.1603752309456,17.328125,,,,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
17,45645,0.26457332780210085,0.19532470512732836,0.4030705545999429,2e-05,702.5507658899296,17.328125,,,,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
18,48330,0.2650719497100497,0.1958841890485149,0.4034474438239319,2e-05,710.5817676200531,17.328125,,,,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
19,51015,0.26268232215726595,0.195095672351577,0.39785559658599357,2e-05,733.7410044620046,17.328125,,,,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
20,53700,0.2618850720048235,0.19404460166319096,0.39756598974017904,2e-05,699.2001391840167,17.328125,0.13095588187376658,0.24329749395449957,0.9966378808021545,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
21,56385,0.2621375945967308,0.19441520884065946,0.3975823463835655,2e-05,693.4633613710757,17.328125,,,,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
22,59070,0.2584984680279583,0.19278350036081404,0.3899283826730979,2e-05,664.779904289986,17.328125,,,,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
23,61755,0.2602767020783923,0.19336953669070184,0.39409101137646874,2e-05,703.90384825808,17.328125,,,,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
24,64440,0.2574134993989513,0.19112033440750542,0.3899998098718492,2e-05,754.1649103489472,17.328125,,,,0.06628669276833535,1438605,c30a50044cff91ee896b32c7
25,67125,0.25657265908674476,0.1910210322677132,0.38767588285163906,2e-05,695.6174201309914,17.328125,0.06118746002515157,0.11280854493379593,1.2146917581558228,0.06118746002515157,1438605,c30a50044cff91ee896b32c7
26,69810,0.255318963073638,0.1897010851113795,0.3865546980380207,2e-05,683.8618185089435,17.328125,,,,0.06118746002515157,1438605,c30a50044cff91ee896b32c7
27,72495,0.25452279459868926,0.18979515652675216,0.38397804191821644,2e-05,737.0111627419246,17.328125,,,,0.06118746002515157,1438605,c30a50044cff91ee896b32c7
28,75180,0.25330055940981255,0.18847296024148927,0.38295573386670656,2e-05,717.5445664559957,17.328125,,,,0.06118746002515157,1438605,c30a50044cff91ee896b32c7
29,77865,0.25183760883629985,0.18742312491226254,0.38066655783671227,2e-05,700.4462709319778,17.328125,,,,0.06118746002515157,1438605,c30a50044cff91ee896b32c7
